;Unnamed: 0;full_text;created_at;retweet_count;favorite_count
1500;1194;"@colingaskarth Hi Colin, we continue to explore for better oil because it makes financial &amp; environmental sense. The IEA says the world could still consume nearly 70mbd of oil in 2040 - with oil &amp; gas making up around half the fuel mix - and still be consistent with the Paris goals ½";Thu Jul 25 09:55:45 +0000 2019;0;0
1501;1193;"@colingaskarth But not all the oil that’s out there will be used &amp; we look for 'advantaged oil' which is low cost / high margin – for example if it’s:
- economic to produce
- low risk to bring to market, and
- lower carbon from an emissions standpoint 2/2";Thu Jul 25 09:55:51 +0000 2019;0;0
1502;1192;@shoot2scoot Hi Chris, these biofuels are made from sugarcane which can grow on land that is not well suited for growing food. In Brazil sugarcane is subject to agroecological zoning regulations by the environmental agencies, which excludes expansion into sensitive biomes;Thu Jul 25 10:05:27 +0000 2019;0;0
1503;1191;"@shoot2scoot This JV will be formed around both parties’ existing biofuel mills &amp; existing land under sugarcane cultivation - there are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas";Thu Jul 25 10:05:39 +0000 2019;0;0
1504;1190;"@lazls80 @WestyHaynes Hi Stu, this JV is focused in Brazil although ethanol &amp; sugar sales may be exported internationally if commercially attractive. Biofuels offer an effective way to help lower emissions from transport – especially in Brazil where 70% of light vehicles can run on ethanol.";Thu Jul 25 10:13:39 +0000 2019;0;0
1505;1189;@lazls80 @WestyHaynes Combined, the JV is anticipated to source its sugarcane from a harvesting area of c.290,000 hectares;Thu Jul 25 10:13:44 +0000 2019;0;0
1506;1188;@AtlanticFyoo Hi Matthew, the majority of these facilities are located in the south central states of Brazil - around 1500 KM from the Amazon rain forest;Thu Jul 25 10:14:44 +0000 2019;0;0
1507;1187;"@wilsonsadler Hi Wilson, the majority of sites in this JV are located around 1500 KM from the Amazon rain forest &amp; currently there are no plans to look beyond existing mills by way of large-scale greenfield expansion to new mills or agricultural areas";Thu Jul 25 10:18:30 +0000 2019;0;0
1508;1186;"@dgibbo100 Hi Ray, the majority of sites in this JV are located around 1500 KM from the Amazon rain forest &amp; currently there are no plans to look beyond existing mills by way of large-scale greenfield expansion to new mills or agricultural areas";Thu Jul 25 10:19:00 +0000 2019;1;3
1509;1185;@dgibbo100 Additionally - in Brazil sugarcane is subject to agroecological zoning regulations by the environmental agencies, which excludes expansion into sensitive biomes;Thu Jul 25 10:19:20 +0000 2019;1;1
1510;1184;@wilsonsadler 😎;Thu Jul 25 10:24:43 +0000 2019;0;0
1511;1183;@mrs_counter @rbw66 🤖Not a bot!;Thu Jul 25 10:26:36 +0000 2019;0;0
1512;1182;@lazls80 @WestyHaynes In Brazil, sugarcane is subject to agroecological zoning regulations by the environmental agencies, which excludes expansion into sensitive biomes such as the Amazon and Pantanal. All of the JVs sites are in Brazil’s ZAE Cana (sugarcane agroecological zone);Thu Jul 25 10:53:43 +0000 2019;0;0
1513;1181;@lazls80 @WestyHaynes On that point - not directly, although the JV represents a 50% increase in size compared to our existing business, and will be able to produce 2.2 billion litres of ethanol equivalent. That’s a lot!;Thu Jul 25 11:10:24 +0000 2019;0;0
1514;1180;@BarryJones49 Hi Barry, the JV will be formed of both parties' existing mills- the majority of which are in the centre south cane area around 1500 KM from the Amazon. There are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas;Thu Jul 25 11:33:05 +0000 2019;0;1
1515;1179;@NickBrockis Hi Nick, the JV will be formed of both parties' existing mills- the majority of which are Brazil’s centre south cane area around 1500 KM from the Amazon. There are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas;Thu Jul 25 11:33:28 +0000 2019;0;1
1516;1178;"Off the back of today’s @London_First event on EV infrastructure in #London, Roy Williamson, VP Advanced Mobility discusses the challenges preventing #EV adoption &amp; outlines what BP is doing to overcome it";Thu Jul 25 11:53:45 +0000 2019;5;9
1517;1177;@GrimesChris84 Hi Chris, the JV will be formed of both parties' existing mills- the majority of which are in the centre south cane area around 1500 KM from the Amazon. There are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas;Thu Jul 25 11:58:19 +0000 2019;0;0
1518;1176;@GrimesChris84 Also, in Brazil sugarcane is subject to agroecological zoning regulations by the environmental agencies, which excludes expansion into sensitive biomes such as the Amazon and Pantanal.;Thu Jul 25 11:59:16 +0000 2019;0;0
1519;1175;@Al__S Hi Al, the JV will be formed of both parties' existing mills- the majority of which are Brazil’s centre south cane area around 1500 KM from the Amazon. There are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas;Thu Jul 25 12:30:07 +0000 2019;0;0
1520;1174;@Al__S Also in Brazil sugarcane is subject to agroecological zoning regulations by the environmental agencies, which excludes expansion into sensitive biomes;Thu Jul 25 12:30:27 +0000 2019;0;0
1521;1173;"@shoot2scoot Hi Chris, we disagree with both the basis &amp; conclusions of these reports on lobbying. BP’s position on climate change and the energy transition is public, clear, and consistent &amp; we are committed to helping to solve the dual challenge";Thu Jul 25 12:33:28 +0000 2019;0;0
1522;1172;"@shoot2scoot Hi Chris, we're committed to helping the world transition to a low carbon future. This announcement is just one example of what we're doing. Have a look at https://t.co/WRsNwulCW1 to see other examples &amp; see our Advancing Low Carbon programme for even more https://t.co/HgNDCKhe0I";Thu Jul 25 12:36:20 +0000 2019;0;0
1523;1171;@carol_carolward Hi Carol, We are very sorry about the state of the toilets.Please confirm the name of the site so that we can forward it on as we have more sites on the Great West road.Please kindly send us an email to careline@bp.com with REF: 1-8055315788. Many thanks;Thu Jul 25 12:54:39 +0000 2019;0;0
1524;1170;"@andrewjsimmonds Hi Andrew, sorry if you're receiving a few too many ads. But we are committed to playing our part in tackling the dual challenge &amp; it is far from business as usual at BP. Please do have a look at https://t.co/YpEWJx0N3S to see just some of the work we are doing";Thu Jul 25 13:17:44 +0000 2019;0;0
1525;1169;@Para_glider69 Hi, the JV will be formed of both parties' existing mills- the majority of which are Brazil’s centre south cane area around 1500 KM from the Amazon. There are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas;Thu Jul 25 13:59:38 +0000 2019;0;0
1526;1168;From academic to oil major, Ashleigh came to #BP to help make #CCUS a reality;Thu Jul 25 14:30:00 +0000 2019;1;7
1527;1167;"@KalDhatt Brazil has &amp; we've been involved in biofuels for a long time as well. What's new is the joint-venture with Bunge!";Thu Jul 25 14:55:54 +0000 2019;0;1
1528;1166;@mM6g7cOrrioEe3B Hi there, the majority of the sites are in Brazil’s centre south cane area around 1500 KM from the Amazon.;Thu Jul 25 14:56:35 +0000 2019;1;1
1529;1165;@Patrick25079631 @CDL_Watts Hi Patrick, the JV will be formed of both parties' existing mills- the majority of which are in the centre south cane area around 1500 KM from the Amazon. There are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas;Thu Jul 25 14:57:16 +0000 2019;0;1
1530;1164;@StuartPage1 Hi Stuart, the JV will be formed of both parties' existing mills - the majority of which are in the centre south cane area around 1500 KM from the Amazon. There are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas;Thu Jul 25 14:58:17 +0000 2019;0;0
1531;1163;@MikeMogley Hi Mike, the majority of the sites are located in Brazil's central southern states, around 1500 KM from the Amazon rain forest. Also in Brazil sugarcane is subject to agroecological zoning regulations by the environmental agencies, which excludes expansion into sensitive biomes;Thu Jul 25 15:00:07 +0000 2019;0;0
1532;1162;"@Jeremy10976789 Hi Jeremy, this JV will be formed around both parties’ existing biofuel mills &amp; existing land under sugarcane cultivation - there are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas";Thu Jul 25 15:06:36 +0000 2019;0;1
1533;1161;"@mM6g7cOrrioEe3B BP’s &amp; all bar one of Bunge’s mills are in Brazil’s centre south cane area. One of Bunge’s mills in the Tocantins state is nearer to the Amazon Rainforest, but this sits in Brazil’s north-eastern, and from a historic perspective most established, cane sector";Thu Jul 25 15:07:34 +0000 2019;1;2
1534;1160;"@andrewbrownld Hi Andrew, this JV will be formed around both parties’ existing biofuel mills &amp; existing land under sugarcane cultivation - there are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas";Thu Jul 25 16:12:53 +0000 2019;0;0
1535;1159;"@BasebyStephen Hi Stephen, sugarcane can grow on land that isn't well suited for growing food &amp; this JV will be formed of our existing sites with no current plans to go beyond this by way of large-scale greenfield expansion to new mills or agricultural areas";Thu Jul 25 18:07:37 +0000 2019;0;0
1536;1158;"@HarryIWood Hi Harry, this JV will be formed around both parties’ existing biofuel mills &amp; existing land under sugarcane cultivation - there are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas";Thu Jul 25 18:09:04 +0000 2019;0;0
1537;1157;"@Adrianepdavey We strongly reject the recent BBC Panorama story as a misleading portrayal of our business in Senegal. 
We're confident that the people of Senegal will be the primary beneficiaries of the development of their natural resources 1/2";Thu Jul 25 18:11:36 +0000 2019;0;0
1538;1156;@Adrianepdavey and we're committed to unlocking the flow of revenues and domestic energy for the country, starting with first gas from the Greater Tortue Ahmeyim project in 2022 2/2;Thu Jul 25 18:11:50 +0000 2019;0;0
1539;1155;@ROFLtheZebra @martin_namara Hi there, the JV represents a 50% increase in size compared to our existing biofuels business, and will be able to produce 2.2 billion litres of ethanol equivalent;Thu Jul 25 18:15:20 +0000 2019;0;0
1540;1154;"@WhingingTeacher Hi Nick, we're committed to tackling the dual challenge &amp; it's far from business as usual at BP. Have a look at https://t.co/WRsNwulCW1 to see just a few examples of what we're doing to help the world transition to a low carbon future.";Thu Jul 25 18:19:59 +0000 2019;0;0
1541;1153;"@corstclimaction Hi, biofuels offer an effective way to help lower emissions from transport – especially in Brazil where 70% of light vehicles can run on ethanol. Different sources of energy are needed to meet growing demand - we're working to make all types of energy cleaner &amp; better";Thu Jul 25 18:22:20 +0000 2019;0;0
1542;1152;@FergusBeeley Hi Fergus, the JV will be formed of both parties' existing mills- the majority of which are in the centre south cane area around 1500 KM from the Amazon. There are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas;Thu Jul 25 18:28:48 +0000 2019;0;1
1543;1151;@simon_r_tucker Hi Simon, the JV will be formed of both parties' existing mills- the majority of which are in the centre south cane area around 1500 KM from the Amazon. There are no current plans to look beyond that by way of large-scale greenfield expansion to new mills or agricultural areas;Thu Jul 25 18:29:01 +0000 2019;0;0
